2018-07-19 11:42:12;przelew do Norberta 28;100.00;74105014161000009203793907;29116022020000000311935598;PLN
2018-07-21 11:42:10;przelew do Tomka 28;100.00;29116022020000000311935598;74105014161000009203793907;PLN
2018-07-21 11:42:12;przelew do Norberta 29;100.00;74105014161000009203793907;29116022020000000311935598;PLN
2018-07-22 11:42:10;przelew do Tomka 29;100.00;29116022020000000311935598;74105014161000009203793907;PLN
2018-07-22 11:42:12;przelew do Norberta 30;100.00;74105014161000009203793907;29116022020000000311935598;PLN
2018-07-22 11:42:10;przelew do Tomka 30;100.00;29116022020000000311935598;74105014161000009203793907;PLN
2018-07-22 11:42:12;przelew do Norberta 31;100.00;74105014161000009203793907;29116022020000000311935598;PLN
2018-07-23 11:42:10;przelew do Tomka 31;100.00;29116022020000000311935598;74105014161000009203793907;PLN
2018-07-23 11:42:12;przelew do Norberta 32;100.00;74105014161000009203793907;29116022020000000311935598;PLN
2018-07-23 11:42:10;przelew do Tomka 32;100.00;29116022020000000311935598;74105014161000009203793907;PLN
2018-07-23 11:42:12;przelew do Norberta 33;100.00;74105014161000009203793907;29116022020000000311935598;PLN
2018-07-23 11:42:10;przelew do Tomka 33;100.00;29116022020000000311935598;74105014161000009203793907;PLN
2018-07-24 11:42:12;przelew do Norberta 34;100.00;74105014161000009203793907;29116022020000000311935598;PLN
2018-07-24 11:42:10;przelew do Tomka 34;100.00;29116022020000000311935598;74105014161000009203793907;PLN
2018-07-24 11:42:12;przelew do Norberta 35;100.00;74105014161000009203793907;29116022020000000311935598;PLN
2018-07-24 11:42:10;przelew do Tomka 35;100.00;29116022020000000311935598;74105014161000009203793907;PLN
2018-07-25 11:42:12;przelew do Norberta 36;100.00;74105014161000009203793907;29116022020000000311935598;PLN
2018-07-25 11:42:10;przelew do Tomka 36;100.00;29116022020000000311935598;74105014161000009203793907;PLN
